0   0   0
100 0   0
65.654	-48.362	-61.731
58.044	-72.944	-83.026
34.493	-109.743	-29.838
64.12	104.423	-53.443
3.781	29.756	91.349
9.614	100.312	-118.307
82.138	-47.96	88.923
37.52	4.398	8.988
69.327	-112.208	31.253
3.19	100.554	49.14
19.082	-37.986	78.761
2.698	8.953	-24.762
85.132	88.445	77.198
10.422	51.932	-9.523
48.333	-55.458	100.616
44.342	-59.3	60.799
78.914	73.864	-124.59
76.867	-66.521	82.257
23.428	114.77	123.85
62.753	46.374	116.453
43.779	-28.209	-20.881
20.304	47.481	-41.594
44.498	63.415	-108.222
44.845	-32.192	-96.722
14.669	110.168	10.013
75.983	-54.416	46.231
89.471	-41.49	58.458
15.123	-86.423	102.694
89.677	63.527	-70.244
31.822	55.404	-60.239
19.764	-79.495	56.739
64.032	106.184	38.691
45.387	-76.663	-60.483
7.567	43.279	123.512
92.365	79.118	19.485
52.647	37.201	60.224
48.632	110.373	53.486
78.21	85.755	-89.376
79.718	-48.825	-106.209
79.205	-30.016	-7.806
61.221	64.923	-97.688
98.889	-44.11	-43.442
37.86	106.307	32.569
53.072	-97.345	-121.47
21.955	-33.16	31.238
85.993	-68.912	73.824
7.617	-51.371	102.897
42.596	-39.891	65.53
77.394	-69.373	-11.39
94.473	14.431	-96.928
82.047	-111.127	-17.661
88.454	-28.489	0.773
41.361	45.874	-122.828
80.146	-62.107	-70.218
9.03	73.973	37.599
31.549	-2.712	-12.787
35.274	-51.991	-89.6
38.876	5.336	71.451
60.848	-13.295	122.469
14.628	118.732	-97.801
50.509	-93.084	-14.542
6.502	124.867	42.265
16.618	2.856	118.563
24.713	43.463	-65.412
87.218	-68.101	-120.844
47.493	93.408	41.141
55.424	63.566	-51.557
50.434	10.983	59.86
44.503	-99.576	46.075
37.815	107.079	-86.331
49.975	-25.76	6.097
20.747	113.62	100.669
26.959	-35.345	-116.047
82.014	-46.888	23.326
4.114	114.877	101.8
96.881	73.486	99.368
97.491	-42.922	91.158
8.564	-118.065	115.961
83.466	55.202	-115.927
29.355	-124.51	-104.152
65.997	48.971	-44.929
62.577	0.658	35.129
89.202	118.196	49.91
44.962	5.468	98.076
76.125	-108.748	-87.46
4.146	-11.967	109.196
82.088	88.347	-30.627
27.416	-14.473	-77.504
14.131	101.595	43.338
31.649	38.81	38.194
11.367	63.756	82.322
29.656	-60.672	-118.478
55.545	107.1	-64.471
37.199	84.919	14.653
54.237	99.778	-11.466
44.378	-69.277	64.812
7.351	83.422	101.767
50.914	71.482	29.722
46.734	49.172	108.751
56.041	70.286	65.732
3.797	-89.124	34.719
65.221	79.079	102.737
96.823	-5.097	-24.544
91.476	-56.546	-67.873
74.395	116.899	-24.383
5.058	113.147	-73.991
88.28	32.158	-11.19
99.363	-51.981	105.994
32.812	86.052	75.852
27.931	-70.243	108.633
33.844	-114.104	16.641
80.665	45.438	-112.458
94.899	-86.695	16.885
36.32	83.153	-3.442
16.266	-97.188	-24.568
62.713	86.23	78.561
18.116	114.608	91.233
36.938	-30.45	46.658
36.437	-35.33	92.619
19.25	4.231	10.304
29.41	-68.305	-14.583
44.75	-31.374	30.713
39.601	99.765	-112.432
40.482	-43.321	6.356
29.089	-24.445	-92.951
11.831	89.887	89.131
32.411	14.384	-35.179
96.695	76.555	-29.239
65.747	-63.633	40.326
70.371	112.184	38.278
64.007	-50.042	15.606
22.894	29.561	8.514
68.848	-48.524	4.096
34.216	-74.29	-32.106
26.544	-34.178	-1.943
39.209	-64.668	71.022
45.366	-34.904	61.639
84.282	-73.39	-7.824
79.424	-70.695	-71.053
2.917	11.03	22
76.798	117.898	-83.235
1.015	43.464	92.719
36.309	95.732	121.41
17.904	-64.445	30.799
43.34	47.493	102.441
58.479	-30.628	120.133
26.438	6.79	-20.665
59.552	103.344	57.208
19.59	-79.764	-14.472
24.903	-76.319	-77.39
67.163	116.025	-85.073
45.104	-90.979	-9.116
4.225	-19.476	102.724
74.773	42.161	15.986
15.061	-41.025	12.179
2.202	-63.302	113.363
30.132	104.374	105.792
25.599	106.251	-37.881
15.034	31.371	9.769
25.956	-82.092	67.664
18.977	64.709	-23.841
83.348	-62.81	-9.743
84.089	1.847	99.985
31.062	17.969	-122.172
83.937	40.208	-124.659
87.424	-78.891	116.181
57.255	-117.406	-4.754
59.273	121.856	-82.305
92.522	-95.409	81.273
94.087	91.223	115.981
19.879	76.432	-50.226
51.445	-43.14	36.684
15.12	19.434	88.161
56.741	121.432	-16.419
88.445	103.615	82.209
48.605	62.043	-122.5
83.809	93	-42.178
51.209	14.082	44.427
24.955	100.82	-103.466
17.033	-73.428	-84.689
95.44	-12.097	-58.175
36.793	19.673	-44.91
23.508	73.096	107.219
50.414	23.894	49.121
51.582	56.133	71.716
93.467	91.732	-24.131
87.888	-121.1	48.415
43.903	51.615	-88.472
15.707	-56.466	51.83
88.614	-14.494	-96.772
8.421	87.566	-110.569
17.388	-27.43	85.849
96.788	-29.884	71.767
54.368	-64.298	36.538
72.098	-107.89	20.684
64.249	43.099	-93.073
45.583	-111.759	11.841
2.983	-16.213	-30.227
6.195	-99.069	60.34
94.399	-86.239	52.871
95.545	-114.317	-58.739
26.966	-47.817	64.678
56.943	80.661	43.414
33.938	104.813	16.613
36.273	58.298	-17.119
10.829	41.815	-58.348
17.908	122.704	-27.929
58.685	14.722	-66.609
65.575	-98.948	-9.568
33.974	-86.571	-6.387
58.71	19.847	-108.188
65.808	-97.028	0.452
75.648	93.291	-48.201
57.91	-53.518	-63.125
53.633	113.135	-83.876
30.594	4.046	97.431
5.05	37.89	-59.445
62.151	27.611	-95.839
34.454	-4.538	-7.274
82.561	52.954	-14.969
64.861	104.857	-62.42
70.096	13.467	115.431
18.084	18.788	-59.335
40.109	0.099	-2.418
29.875	77.713	-1.812
30.601	-25.109	7.495
15.28	-97.818	48.621
11.516	96.826	-79.451
3.23	-31.486	59.914
14.323	-8.037	-56.101
5.63	-4.58	118.569
21.298	-108.595	48.084
2.353	-14.195	41.909
33.329	-123.743	101.136
88.99	98.577	-21.407
23.939	92.463	97.201
37.365	-23.815	19.646
40.92	-103.393	69.055
26.186	-45.572	-37.665
98.103	45.474	37.349
72.329	2.192	35.182
55.363	12.648	-121.491
54.436	-108.529	53.733
63.976	42.876	-27.075
16.669	78.95	-19.172
43.726	36.596	-103.367
55.259	60.466	2.896
28.951	89.975	-96.089
14.518	106.125	95.616
35.023	45.536	4.206
69.271	-7.803	92.108
24.973	41.814	-87.215
63.056	-41.186	72.033
69.296	-82.451	86.713
89.874	-15.082	67.185
19.745	-75.579	-35.787
7.393	65.012	83.496
83.185	98.577	-20.682
80.122	-56.75	94.738
70.902	-88.182	-102.676
90.239	78.36	31.306
27.423	-87.865	-76.475
67.463	-35.887	27.717
29.97	-22.077	122.594
83.896	-41.474	40.995
71.214	-42.385	44.42
99.122	86.196	-72.581
68.679	55.124	-110.448
0.546	-109.255	45.839
7.826	59.497	-119.713
39.463	5.921	98.157
24.218	-78.823	22.752
26.509	-69.751	7.866
68.988	54.369	106.296
53.255	17.471	39.04
90.853	18.266	80.803
71.79	-22.429	56.428
48.902	-98.177	-80.923
32.664	124.877	103.687
73.914	-64.629	120.754
62.895	0.281	117.727
44.739	-80.214	54.884
61.504	-28.56	96.53
54.903	-120.28	-30.292
95.362	-28.961	95.745
22.907	-56.542	-101.16
37.485	-70.582	-66.573
56.454	-68.12	16.017
15.93	108.377	-10.34
40.006	64.144	32.422
58.305	-68.535	-15.38
72.648	-83.044	81.527
3.777	73.422	-17.804
37.722	-60.697	-83.894
30.382	109.102	-112.977
8.83	75.356	-68.951
93.257	108.1	16.279
4.868	-66.481	-69.35
6.462	98.396	-81.145
28.525	-9.209	-115.965
58.36	-56.706	118.548
34.667	28.904	101.762
78.372	-83.556	-108.514
76.133	-5.588	35.586
10.495	65.797	-116.009
91.288	-71.46	99.668
26.702	60.626	-44.529
76.68	-106.614	116.651
96.109	-15.818	61.251
82.509	-34.763	56.951
37.659	58.622	56.684
27.181	-9.49	-9.67
15.749	-1.059	-74.335
17.054	-40.582	53.53
66.084	-38.584	-123.181
92.236	-124.616	-47.896
68.382	94.632	-31.492
99.115	-45.515	-87.914
75.646	74.478	-1.957
54.018	69.765	92.62
98.866	7.986	-120.93
96.718	-1.116	-30.494
97.081	123.358	84.521
38.272	-93.044	-7.546
32.812	99.587	-2.914
0.801	89.959	55.409
37.181	30.707	-104.154
28.645	24.948	82.648
36.861	77.136	81.464
21.809	-40.98	-10.987
74.534	34.556	-7.319
59.909	-69.763	-108.118
91.146	34.294	-120.312
0.276	-109.834	-121.44
35.379	43.347	37.69
19.423	13.027	-122.21
43.631	-59.804	107.638
30.977	24.407	-8.544
80.879	106.97	-111.039
43.563	26.169	-16.16
89.479	94.648	-98.597
60.922	55.994	93.472
79.005	6.926	-103.367
13.132	123.042	-66.724
4.174	43.521	29.472
43.619	-1.969	-63.595
6.625	-22.313	90.179
91.864	-89.781	-68.606
85.17	67.67	30.582
79.857	10.134	28.75
39.6	-78.736	-102.045
86.784	-114.564	31.825
54.345	79.35	-93.918
79.475	-117.319	117.717
72.289	3.136	-58.194
24.657	-24.292	-19.063
40.17	-60.687	-39.465
68.455	82.937	92.278
44.081	63.155	107.506
19.784	77.782	-79.522
22.911	24.873	-120.112
74.47	120.419	7.858
85.852	-0.711	-84.446
95.051	118.879	59.351
6.981	-123.664	-4.391
45.446	-117.694	-87.586
22.999	67.441	90.173
75.095	-55.873	-62.331
3.554	-115.739	-43.179
8.883	-63.179	27.42
18.223	2.623	-14.665
54.451	50.969	38.526
24.953	-1.571	-100.497
62.879	-95.988	-90.051
32.337	-82.936	-82.496
19.03	114.336	80.796
65.951	-58.76	44.222
92.471	52.518	95.229
87.507	14.124	-37.433
19.866	119.381	12.293
45.23	85.125	99.613
57.683	-48.084	-25.482
69.16	106.177	-48.189
44.042	-101.212	-81.959
69.64	-31.12	89.615
22.916	-59.371	-7.666
23.761	-116.405	38.719
83.532	-29.598	77.116
47.856	-93.13	-124.629
58.774	121.948	79.79
54.088	-9.865	47.707
6.17	-12.187	-17.965
20.105	86.743	62.76
90.916	121.458	-123.53
2.623	74.632	9.762
26.33	-84.189	-5.289
20.576	7.708	-82.923
63.621	-92.067	55.666
6.329	-87.59	46.895
97.064	44.083	68.976
76.841	-122.573	87.135
48.288	-41.259	63.912
56.543	120.47	-83.212
14.325	-99	-42.772
32.589	-78.261	83.501
15.307	-33.687	-88.002
18.105	-81.832	33.469
97.68	-31.784	48.44
75.25	15.473	-122.059
90.677	-64.912	-64.45
11.139	-54.963	-104.281
73.227	-40.866	-28.218
76.969	108.71	105.241
39.124	-56.677	-60.502
94.879	-41.687	-39.719
56.521	113.528	13.691
79.923	-8.272	20.031
59.944	-95.609	-120.943
3.947	-90.864	-54.967
47.578	-50.122	36.928
8.731	-107.425	-52.999
96.977	-86.042	-77.09
46.635	-100.491	38.55
25.11	-20.474	-30.718
20.18	119.106	-48.773
76.836	119.841	-74.859
43.871	122.652	117.234
23.27	110.077	-114.744
79.624	65.569	-38.096
52.657	-111.956	83.713
48.489	86.047	-50.445
97.879	97.449	-122.37
72.968	-67.382	-69.093
53.421	-83.044	-34.179
9.989	57.952	-39.164
67.429	-42.349	7.863
42.626	-56.128	-3.756
85.528	79.797	53.083
2.25	-103.307	-37.685
52.943	112.469	122.399
7.031	-64.583	84.445
20.612	-111.04	58.056
71.09	21.822	33.557
94.697	-30.969	-35.483
55.793	97.414	-37.659
7.28	-22.154	31.993
57.192	97.39	-78.65
99.488	-53.687	-106.242
31.691	-100.044	36.174
25.409	-59.877	103.133
93.262	87.672	-10.974
23.053	108.72	-76.364
76.702	-124.294	-81.874
88.636	120.614	91.536
66.366	-102.91	-93.748
57.383	-14.459	55.349
23.388	-50.827	118.462
44.872	-108.226	-124.26
29.663	83.337	-48.91
28.07	-102.943	-117.453
29.653	-30.027	28.528
52.8	66.99	-111.365
11.584	-71.141	14.974
93.87	-98.763	107.28
79.703	36.841	-25.385
8.645	-35.884	-26.463
52.285	-122.159	116.609
68.726	-111.615	62.14
37.11	-119.077	-0.43
25.408	25.659	36.178
18.522	-23.379	36.457
49.335	-107.304	-63.122
28.544	29.748	108.459
41.767	-115.71	123.061
61.897	-31.149	58.159
8.46	12.713	53.288
68.858	-34.654	-10.222
55.551	-25.717	-85.791
15.447	-62.271	-94.683
76.491	84.283	-28.907
94.847	-28.352	56.218
20.821	19.635	2.746
99.386	-61.953	9.218
65.227	65.825	89.089
80.246	-16.41	2.311
19.036	-35.412	103.985
45.242	52.955	91.809
37.217	119.454	-31.141
57.912	-101.168	27.137
24.075	-71.323	100.602
62.342	-44.563	-111.448
74.833	102.754	-65.825
78.457	-86.302	-29.943
84.577	7.32	-92.177
70.522	-62.675	-46.562
78.007	81.997	78.329
9.515	109.325	-86.835
33.857	39.502	24.609
94.664	-123.558	-8.106
21.543	-115.497	-47.459
55.865	-100.578	33.086
17.523	86.758	85.262
53.984	-38.551	75.425
22.803	-122.266	84.725
0.199	-63.907	-8.529
12.51	-55.887	-87.183
75.288	-106.546	-123.712
42.518	36.341	-31.051
56.898	-60.898	83.521
11.362	-17.488	62.146
64.844	-68.272	10.217
48.856	-6.259	114.6
17.173	-84.07	-24.892
18.366	27.006	-112.46
25.81	23.903	-16.917
63.309	11.878	84.076
52.856	59.358	-3.224
12.352	-67.412	-42.111
60.798	29.118	56.097
4.064	8.342	63.534
1.618	-90.838	102.782
95.464	-121.202	-123.011
55.292	-67.34	-112.908
86.034	74.175	-87.209
7.981	-27.423	92.866
31.959	48.526	-4.676
20.326	-36.687	-84.725
57.424	25.757	-97.968
59.916	111.822	-70.297
98.217	-109.923	-41.888
34.561	-72.531	56.228
15.902	-84.111	28.796
26.285	81.951	72.926
25.887	18.261	-73.95
58.761	89.533	-57.52
57.278	-70.982	-37.961
53.455	-84.558	-104.951
97.292	-11.627	-81.952
23.678	-48.097	78.226
87.414	-51.845	-108.362
79.009	-81.681	84.609
12.747	-111.527	-29.489
67.729	59.723	-81.529
40.725	-68.011	100.122
61.313	20.356	-40.612
44.803	22.31	-124.905
17.622	-96.685	17.245
95.78	91.6	-88.5
67.479	-113.001	11.05
55.926	-107.094	110.047
10.32	24.886	24.542
5.122	-74.677	40.546
9.174	27.517	-114.472
77.058	2.474	-6.309
73.302	43.569	50.424
51.944	106.518	33.217
90.024	116.261	-74.615
53.342	120.064	-35.063
27.935	-8.329	-71.282
18.49	64.114	76.64
85.454	-40.655	45.791
37.197	29.63	90.454
1.305	80.724	-82.297
1.843	84.617	44.744
61.711	-124.82	86.431
70.995	-25.759	0.582
98.066	18.433	-91.461
62.189	74.071	4.863
68.636	85.354	41.297
94.175	11.294	94.894
72.684	37.641	91.358
15.645	-123.068	-29.404
13.701	75.226	-87.415
56.768	64.595	-7.629
9.017	110.514	13.342
71.707	-90.683	-37.728
51.506	-105.073	-55.213
43.945	70.296	64.716
88.427	-45.91	-50.747
27.442	7.842	-69.73
9.427	-56.107	-94.228
12.677	56.386	61.34
36.084	96.501	7.003
19.521	78.602	114.399
92.689	-100.505	65.979
84.703	50.116	-55.939
87.774	82.055	-107.447
93.501	-55.55	-97.513
5.598	35.636	53.995
96.436	86.293	74.779
4.597	21.105	81.152
29.986	-8.957	-27.764
85.892	-85.55	-47.808
22.739	94.715	25.836
90.386	73.311	5.537
75.397	9.118	-64.231
27.205	-4.749	61.898
24.14	-70.034	-17.484
77.718	-13.205	58.859
40.296	38.662	-55.983
30.474	-56.33	-52.594
30.806	60.878	10.181
23.475	34.008	-116.959
67.587	-8.24	16.524
53.099	82.282	-9.544
51.155	77.074	80.907
64.594	113.029	51.14
28.009	13.153	-96.307
37.15	-9.967	31.69
9.269	-101.095	-40.572
94.325	23.854	-90.033
68.849	72.388	-116.552
59.84	-9.616	103.656
99.443	5.497	105.607
93.985	-100.065	33.655
41.417	-31.962	-37.7
8.97	80.221	71.963
57.052	-60.054	-7.79
40.416	95.628	83.413
96.605	30.443	105.724
1.165	-41.627	20.77
97.178	-4.284	-86.416
49.485	-96.38	48.594
28.13	80.442	13.614
45.225	-75.896	24.673
52.603	3.653	0.826
94.438	-106.534	55.099
14.641	-112.996	-121.838
25.782	-90.026	-15.232
28.234	100.561	43.114
19.785	-10.312	64.782
63.769	-15.027	114.42
98.02	3.246	3.147
43.988	-68.437	-61.652
20.194	16.477	-8.273
31.339	-17.733	54.267
44.96	49.597	-27.197
86.599	37.945	-16.515
5.748	52.006	15.142
35.147	65.446	-112.768
68.853	3.228	-76.764
12	-63.57	-120.614
63.75	-59.74	-30.807
0.957	83.438	-97.345
85.643	-73.34	-43.528
55.352	55.42	17.875
56.003	-86.24	-121.289
15.605	-8.145	52.685
57.896	-35.69	36.291
70.216	108.947	69.493
45.915	113.575	-44.636
13.044	66.259	-69.361
35.831	-72.948	-57.045
51.428	-22.44	-117.438
65.839	78.72	-17.024
57.516	-64.31	97.585
56.316	-14.355	-36.91
42.986	82.852	-122.667
47.096	30.095	13.567
82.379	-42.001	68.603
51.045	96.953	85.281
20.12	-124.251	-116.327
87.788	98.176	-68.841
25.951	-16.708	28.154
4.044	-26.332	-75.512
50.132	-24.603	16.198
99.212	118.797	-74.137
75.484	32.443	45.29
35.42	-1.561	71.045
86.091	95.857	-58.459
79.301	-5.176	98.164
92.469	-108.755	21.142
26.187	-54.288	5.39
44.687	101.431	-103.078
4.446	76.275	84.743
51.349	-20.913	-49.889
43.722	-51.337	58.114
0.676	8.746	-42.878
13.404	111.765	-115.014
5.419	-57.927	100.051
23.847	115.038	-64.88
40.497	-47.314	88.713
69.923	28.74	-34.564
44.98	48.588	37.856
56.316	66.76	45.845
84.543	-16.794	-41.65
18.525	24.462	-105.859
67.418	-122.894	103.848
21.234	-118.708	73.142
4.33	31.034	-95.882
33.134	-51.293	-101.737
82.738	-108.696	68.631
18.82	73.441	50.969
19.166	-43.912	1.438
89.491	-60.649	-43.196
98.461	53.392	-113.604
10.386	117.304	-73.328
34.446	76.807	57.749
96.047	36.568	76.075
41.699	-35.851	36.455
65.715	-77.636	-1.74
54.155	-31.766	39.672
66.066	121.266	-27.361
62.913	-37.244	50.239
55.588	-112.268	-69.408
58.37	20.732	14.884
40.102	30.462	-25.061
3.205	14.608	107.77
90.951	-73.596	-33.876
84.208	-119.691	108.368
55.725	114.672	81.179
83.55	88.614	48.086
73.218	-39.559	-95.211
43.124	-105.815	82.608
8.159	110.565	53.862
86.157	-84.651	89.486
28.519	42.276	11.262
9.853	36.391	112.452
61.631	119.886	-105.533
45.069	22.08	-19.491
7.86	-16.502	-105.318
94.543	-2.548	7.687
78.322	-23.99	-124.35
44.122	70.166	-75.518
44.138	-89.805	7.551
54.605	12.458	105.399
41.026	118.989	86.657
81.389	-5.838	28.718
41.026	-82.114	96.335
67.776	-6.21	-79.164
29.773	-35.744	-61.533
47.828	82.575	53.77
43.893	60.698	0.72
3.536	37.426	44.822
10.496	96.427	-38.268
83.03	-82.254	-16.63
39.341	-45.838	77.589
63.968	61.354	-71.141
66.178	14.73	-94.871
19.786	-18.236	58.452
47.819	32.151	111.003
93.864	2.092	-84.568
47.521	-55.418	-81.009
47.366	34.273	-84.106
1.525	-52.944	100.946
95.598	-63.118	79.897
30.832	-100.988	11.64
42.178	-51.308	-31.221
47.013	-67.622	118.579
19.694	-73.586	7.249
96.035	-66.427	16.529
22.069	-22.025	46.578
2.281	-121.31	34.067
94.466	-16.524	-47.63
35.222	10.118	-73.888
98.587	60.594	101.646
11.496	-104.675	-9.367
25.103	27.064	83.637
83.029	56.194	-89.536
42.697	-71.992	-86.383
69.143	12.923	67.014
20.196	-72.473	101.523
31.49	-118.315	-42.492
16.437	6.599	43.683
37.347	81.35	122.233
34.592	-90.617	102.755
17.206	-47.112	-30.469
76.787	120.788	-16.102
76.161	-57.006	-81.407
16.637	-37.595	19.076
52.781	-89.122	-30.335
74.385	20.833	-104.439
28.543	17.139	1.685
97.289	-124.541	67.357
44.662	25.41	29.221
66.884	-94.739	119.579
18.547	-9.684	75.523
68.817	-95.204	-37.335
73.976	-9.766	8.469
76.682	50.319	73.557
70.585	80.01	-68.529
44.033	-73.728	6.806
27.147	-2.938	-1.94
14.88	-5.559	-19.209
8.43	-89.825	-76.16
21.411	122.729	-16.772
76.059	78.596	121.621
92.087	115.566	-57.219
15.337	83.113	-56.331
63.812	-10.963	13.301
87.461	75.861	66.201
86.464	-14.09	18.379
85.207	55.123	5.999
41.65	23.193	-61.99
93.162	0.074	81.941
92.703	39.94	43.238
2.111	-78.484	102.249
28.941	-118.859	-120.988
39.298	50.997	86.604
97.875	-60.571	89.145
47.617	22.507	-83.439
96.732	112.83	-0.445
88.155	16.875	-77.741
58.592	-82.061	21.907
80.909	-7.866	-89.66
4.182	122.431	-109.84
80.907	108.025	39.082
13.165	-67.342	123.591
28.552	-80.704	11.141
30.926	-89.04	2.952
62.945	-83.189	8.536
44.016	1.462	-102.075
99.892	10.043	104.147
93.63	-84.723	-44.249
36.948	-24.889	-109.056
64.269	47.723	30.887
29.432	47.241	17.771
28.854	-40.298	-10.245
67.936	-13.859	-59.426
64.732	14.022	-10.559
0.44	-115.678	74.089
60.158	52.625	38.724
18.323	-84.623	20.552
97.238	-31.727	112.517
31.98	-55.01	20.818
55.143	85.19	40.125
80.674	-12.76	67.242
93.341	-88.755	-92.1
50.328	9.367	9.071
0.021	-40.224	81.647
36.72	17.291	41.618
49.665	40.835	-6.833
51.59	58.295	47.484
14.121	120.548	-48.028
59.228	-33.957	-107.813
41.546	-65.839	-112.824
59.846	-10.739	43.848
24.201	10.235	2.487
98.436	103.402	111.511
70.388	-43.346	10.108
56.545	115.023	-48.241
86.789	124.806	-74.066
87.991	-47.213	-19.551
58.544	-66.213	-71.771
28.778	-35.804	16.816
49.415	-14.379	116.924
40.32	75.949	69.446
89.877	-79.715	5.365
38.241	13.383	24.992
72.572	-12.907	-103.949
67.68	45.469	-72.376
35.97	112.96	9.62
78.522	-49.495	48.015
24.825	12.975	75.549
52.745	13.108	-20.36
81.216	-48.561	-34.84
89.674	-6.716	1.065
13.408	104.378	-46.986
51.826	-11.396	-98.278
8.794	-54.689	90.424
66.701	-24.276	12.589
92.752	40.539	81.636
77.186	-59.29	-38.625
3.232	88.833	-11.343
79.449	-57.127	-7.196
84.742	-27.746	122.969
56.822	76.518	-69.758
78.163	28.336	112.561
80.191	59.088	31.618
89.981	-33.757	-0.719
66.61	117.042	-109.278
67.114	76.348	69.854
31.198	120.784	-86.588
20.519	-119.095	-93.968
74.758	-68.452	-51.897
65.598	54.497	83.875
73.751	67.543	31.914
28.127	0.315	-8.562
16.499	84.532	122.635
60.421	73.145	107.354
5.368	93.407	113.577
14.586	38.865	47.693
70.241	-46.837	23.315
62.859	47.723	-10.534
70.989	120.774	124.157
42.305	40.725	16.101
21.765	-25.989	-25.115
91.743	32.476	-25.54
50.594	-113.309	120.383
85.783	23.819	43.925
7.426	-93.638	22.322
85.693	57.1	28.12
38.875	-100.943	-65.441
69.256	47.978	-39.738
49.155	-18.483	37.609
75.78	-84.965	16.891
16.737	52.043	16.896
87.511	-110.574	67.555
36.423	108.194	-22.307
83.906	-117.114	3.42
87.382	-29.112	6.53
56.607	-40.184	10.662
40.238	16.966	-44.572
26.095	-97.366	57.558
32.999	96.352	59.206
22.471	79.418	-111.383
73.785	-73.694	118.029
48.599	-25.262	23.898
59.762	9.736	-84.096
30.812	-80.888	124.478
70.988	-51.518	-15.644
